id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label
8756,2 (1K-2K),opel,2001,197306,101,hatchback,grijs,benzine,Handgeschakeld,3,4,1598,1063,0,0,5,72,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8757,4 (5K-10K),mercedes-benz,2003,342013,123,sedan,zwart,diesel,Automaat,4,4,2148,1535,12.1,201,5,72,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,3 (2K-5K),citroen,2003,142500,74,cabriolet,oranje,benzine,Handgeschakeld,2,4,1360,1143,13.9,164,4,67,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,6 (> 15K),hummer,2007,79083,223,0,zwart,benzine,Handgeschakeld,5,5,3460,2240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
8761,2 (1K-2K),renault,2004,278529,82,stationwagon,blauw,diesel,Handgeschakeld,5,4,1461,1210,15,168,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8762,4 (5K-10K),volkswagen,2008,142400,80,hatchback,beige,benzine,Handgeschakeld,5,4,1390,1164,14.7,164,5,53,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,4 (5K-10K),bmw,2011,243650,163,sedan,grijs,diesel,Handgeschakeld,4,4,1995,1395,8,228,5,13,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,3 (2K-5K),toyota,1996,146359,0,terreinwagen,zwart,benzine,Handgeschakeld,3,4,0,1125,99.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
8766,6 (> 15K),audi,2014,102458,259,sedan,blauw,diesel,Automaat,4,6,2967,1855,5.9,250,5,59,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,3 (2K-5K),volvo,2002,218536,140,sedan,zwart,benzine,Handgeschakeld,4,5,2435,1443,10.2,210,5,111,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,3 (2K-5K),mercedes-benz,2001,189100,224,sedan,blauw,benzine,Automaat,4,6,3199,1670,8.2,240,5,179,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8769,1 (< 1K),volkswagen,2000,334474,64,hatchback,blauw,diesel,Handgeschakeld,5,4,1896,0,0,160,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8770,1 (< 1K),renault,2001,191925,75,0,blauw,benzine,Handgeschakeld,3,4,1149,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
8771,3 (2K-5K),ford,2001,106000,60,hatchback,blauw,benzine,Handgeschakeld,3,4,1297,865,14.7,154,4,69,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,1 (< 1K),daihatsu,1996,117141,44,0,rood,benzine,Handgeschakeld,3,3,847,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
8773,2 (1K-2K),mercedes-benz,2001,502405,116,sedan,grijs,diesel,Handgeschakeld,4,4,2148,1405,12,203,5,65,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,4 (5K-10K),ford,2010,206275,109,mpv,zwart,diesel,Handgeschakeld,5,4,1560,1292,11,185,5,30,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,3 (2K-5K),volkswagen,2002,272200,101,hatchback,grijs,diesel,Handgeschakeld,5,4,1896,1223,11.3,188,5,42,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,1 (< 1K),hyundai,1999,2259145,54,hatchback,zwart,benzine,Handgeschakeld,4,4,999,785,15.1,142,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8777,3 (2K-5K),volvo,2002,260000,250,stationwagon,zwart,benzine,Automaat,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
8778,3 (2K-5K),toyota,2009,48622,68,hatchback,zwart,benzine,Handgeschakeld,2,0,998,795,14.2,157,4,10,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8780,6 (> 15K),bmw,2010,95147,177,stationwagon,zwart,diesel,Handgeschakeld,4,4,1995,0,0,218,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8782,6 (> 15K),skoda,2015,145555,105,sedan,zwart,diesel,Automaat,5,4,1598,1220,10.9,194,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8783,1 (< 1K),citroen,1997,189746,60,hatchback,rood,benzine,Handgeschakeld,5,4,1124,800,12.8,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8784,2 (1K-2K),ford,2003,208899,101,stationwagon,grijs,benzine,Handgeschakeld,5,4,1596,1080,11.3,185,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8785,4 (5K-10K),chevrolet,2012,98270,67,hatchback,grijs,lpg g3,Handgeschakeld,5,4,995,929,16,148,5,14,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,3 (2K-5K),kia,2008,79995,61,hatchback,oranje,benzine,Handgeschakeld,5,4,999,829,0,0,4,22,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8787,3 (2K-5K),opel,2006,244744,155,hatchback,zwart,benzine,Handgeschakeld,5,4,2198,1450,9.8,210,5,98,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8788,4 (5K-10K),ford,2009,173930,136,0,zwart,diesel,Handgeschakeld,0,4,1997,1513,99.9,180,5,73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8789,3 (2K-5K),mitsubishi,1999,256013,150,mpv,grijs,benzine,Automaat,5,4,2351,1505,13,180,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8790,2 (1K-2K),opel,2002,225978,125,stationwagon,grijs,benzine,Handgeschakeld,4,4,1796,1335,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
8791,3 (2K-5K),renault,2012,134760,86,hatchback,geel,diesel,Handgeschakeld,3,4,1461,955,11.2,185,4,257,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,2 (1K-2K),renault,2003,161581,58,hatchback,rood,0,Handgeschakeld,2,4,1149,795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
8793,3 (2K-5K),bmw,2005,209480,143,sedan,zwart,benzine,Handgeschakeld,2,4,1995,1295,9.3,218,5,84,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8794,6 (> 15K),peugeot,2011,71119,200,coupe,zwart,benzine,Handgeschakeld,2,4,1598,1272,7.6,235,4,63,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,2 (1K-2K),renault,2005,242621,133,stationwagon,grijs,lpg g3,Handgeschakeld,5,4,1998,1265,9.7,198,0,100,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8797,1 (< 1K),renault,2011,102283,75,hatchback,grijs,benzine,Handgeschakeld,2,4,1149,839,12.3,170,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8798,2 (1K-2K),skoda,2003,276648,64,stationwagon,grijs,diesel,Handgeschakeld,4,4,1896,0,0,162,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8799,3 (2K-5K),kia,2010,56598,63,0,rood,benzine,Handgeschakeld,4,4,999,823,15.8,150,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8800,4 (5K-10K),mercedes-benz,2008,236069,116,mpv,rood,benzine,Handgeschakeld,5,4,1699,1210,11.3,188,5,75,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,2 (1K-2K),renault,2001,171196,75,hatchback,grijs,benzine,Handgeschakeld,3,4,1149,820,11.7,168,4,44,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,1 (< 1K),peugeot,2004,307785,107,stationwagon,grijs,diesel,Handgeschakeld,4,0,1997,1334,12.2,183,5,47,Euro3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8807,6 (> 15K),mercedes-benz,2007,179510,224,stationwagon,grijs,diesel,Automaat,4,6,2987,0,0,210,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8809,6 (> 15K),volvo,2014,118428,116,stationwagon,grijs,diesel,Handgeschakeld,5,4,1560,1498,12,190,5,13,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,4 (5K-10K),kia,2008,102426,97,hatchback,grijs,benzine,Handgeschakeld,5,4,1399,1054,12.3,173,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,3 (2K-5K),volkswagen,2004,271020,140,hatchback,zwart,diesel,Handgeschakeld,5,4,1968,1291,9.3,203,5,53,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,6 (> 15K),mercedes,2005,78620,272,cabriolet,zwart,benzine,Automaat,2,6,3498,1385,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
8815,3 (2K-5K),renault,2008,265279,106,hatchback,zwart,diesel,Handgeschakeld,3,4,1461,1175,11.1,190,5,27,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,1 (< 1K),mercedes-benz,2000,198812,82,mpv,grijs,benzine,Handgeschakeld,5,4,1397,995,12.9,170,4,74,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817,4 (5K-10K),peugeot,2012,94154,68,hatchback,zwart,benzine,Handgeschakeld,5,3,998,780,14,157,4,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,3 (2K-5K),renault,2008,205346,100,hatchback,grijs,benzine,Handgeschakeld,3,4,1149,1065,0,0,0,41,Euro4,0,0,0,0,0,0,0,0,0,1,1,1,0,0
8819,3 (2K-5K),opel,2008,186259,90,mpv,grijs,benzine,Handgeschakeld,4,4,1364,1063,99.9,173,5,46,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,6 (> 15K),mercedes-benz,2013,65059,109,mpv,grijs,diesel,Automaat,5,4,1796,1405,10.7,190,5,20,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,6 (> 15K),audi,2014,58246,140,sedan,grijs,benzine,Handgeschakeld,4,4,1395,1215,8.4,219,5,15,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,2 (1K-2K),peugeot,2005,269258,109,stationwagon,zwart,benzine,Handgeschakeld,5,4,1587,1229,11,182,5,82,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,3 (2K-5K),ford,2006,215798,69,hatchback,rood,benzine,Handgeschakeld,3,4,1299,1016,15.8,158,5,48,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8824,1 (< 1K),audi,2011,142155,140,hatchback,wit,diesel,Handgeschakeld,3,4,1968,1295,9.4,207,5,19,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,3 (2K-5K),suzuki,2005,117535,63,hatchback,zwart,benzine,Handgeschakeld,5,4,1061,775,15,155,5,23,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,6 (> 15K),audi,2013,35995,211,cabriolet,grijs,benzine,Automaat,2,4,1984,1295,6,242,2,72,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,2 (1K-2K),renault,2000,158351,139,mpv,grijs,benzine,Handgeschakeld,5,4,1998,1440,99.9,0,5,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8829,6 (> 15K),mercedes-benz,2014,121641,170,stationwagon,grijs,diesel,Handgeschakeld,5,4,2143,1495,7.9,230,5,13,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,4 (5K-10K),opel,2010,187000,116,hatchback,grijs,benzine,Automaat,5,4,1598,1343,13.3,182,5,71,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,2 (1K-2K),opel,2005,351180,177,mpv,blauw,diesel,Handgeschakeld,4,6,2959,1605,9.8,222,5,101,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,5 (10K-15K),volkswagen,2014,39000,122,hatchback,zwart,benzine,Handgeschakeld,5,4,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8833,3 (2K-5K),toyota,2003,250000,0,terreinwagen,0,diesel,Handgeschakeld,5,0,1998,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1
8835,6 (> 15K),audi,2015,38450,0,stationwagon,zwart,benzine,Automaat,5,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
8836,1 (< 1K),opel,1999,302419,116,stationwagon,grijs,benzine,Handgeschakeld,4,4,1796,1295,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
8837,3 (2K-5K),peugeot,2008,235047,74,stationwagon,grijs,benzine,Handgeschakeld,4,4,1360,1171,99.9,170,5,59,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,4 (5K-10K),mercedes-benz,2005,312779,109,0,wit,diesel,Handgeschakeld,0,4,2151,2330,0,0,8,274,Euro3,0,1,0,0,0,1,0,0,0,1,1,0,0,0
8839,1 (< 1K),renault,2001,220772,75,hatchback,grijs,benzine,Handgeschakeld,3,4,1149,885,13,170,5,51,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,3 (2K-5K),seat,2004,119716,60,hatchback,grijs,benzine,Handgeschakeld,2,4,1390,874,14.2,160,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8841,5 (10K-15K),alfa,2015,53955,101,mpv,grijs,benzine,Handgeschakeld,2,2,875,1105,99.9,0,4,255,Euro6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8842,5 (10K-15K),suzuki,2014,59731,91,hatchback,grijs,benzine,Handgeschakeld,5,4,1242,935,12,165,5,20,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,4 (5K-10K),renault,2011,126901,90,stationwagon,blauw,diesel,Handgeschakeld,4,4,1461,1225,12.9,180,5,8,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,3 (2K-5K),opel,2003,151779,75,hatchback,grijs,benzine,Handgeschakeld,3,4,1199,910,13,170,5,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,6 (> 15K),opel,2012,73651,280,coupe,wit,benzine,Handgeschakeld,3,4,200,0,0,250,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8848,3 (2K-5K),kia,2003,114045,97,hatchback,groen,benzine,Handgeschakeld,5,4,1493,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
8849,3 (2K-5K),renault,2004,205936,135,cabriolet,grijs,benzine,Handgeschakeld,2,4,1998,1365,10,205,4,100,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,6 (> 15K),audi,2012,146000,204,stationwagon,bruin,diesel,Automaat,5,6,2967,1790,0,0,5,56,Euro5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8852,1 (< 1K),renault,1998,111990,59,hatchback,zwart,benzine,Handgeschakeld,3,4,1149,805,0,0,4,52,Euro2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8853,6 (> 15K),bentley,2002,162353,465,sedan,zwart,benzine,Automaat,4,8,6761,2640,6,288,4,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8854,4 (5K-10K),volkswagen,2013,149457,110,hatchback,grijs,diesel,Handgeschakeld,5,4,1598,1187,10.5,200,5,252,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8856,3 (2K-5K),fiat,2010,244660,84,mpv,grijs,diesel,Handgeschakeld,2,4,1248,1105,13.1,0,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8857,2 (1K-2K),citroen,2004,168881,68,hatchback,zwart,diesel,5 versnellingen,3,4,1398,971,13.5,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8858,3 (2K-5K),renault,2002,159353,116,hatchback,grijs,benzine,Automaat,5,4,1783,1290,12.9,190,5,103,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,3 (2K-5K),fiat,2010,186158,86,hatchback,blauw,diesel,Handgeschakeld,3,4,1248,1105,13.1,172,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,1 (< 1K),volkswagen,1997,165000,75,sedan,zwart,benzine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
8861,5 (10K-15K),bmw,2009,107851,170,sedan,grijs,benzine,Automaat,4,4,1995,1375,8.9,226,5,60,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8863,5 (10K-15K),bmw,2010,242252,184,sedan,grijs,diesel,Automaat,4,4,1995,1600,8,225,5,41,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8864,2 (1K-2K),smart,1999,122488,54,hatchback,zwart,benzine,Automaat,2,3,599,695,17.5,135,2,19,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,4 (5K-10K),renault,2011,140010,131,mpv,zwart,diesel,Handgeschakeld,5,4,1870,1478,10.9,195,5,53,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,3 (2K-5K),renault,2003,127792,59,hatchback,blauw,benzine,Handgeschakeld,3,4,1149,795,13.4,150,4,42,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8867,3 (2K-5K),volkswagen,2008,179454,90,hatchback,grijs,diesel,Handgeschakeld,3,4,1896,1226,12.9,176,5,39,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8868,4 (5K-10K),kia,2009,63517,90,mpv,zwart,benzine,Handgeschakeld,5,4,1396,1153,13,168,5,40,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8869,3 (2K-5K),volvo,2003,411458,163,0,zilver,diesel,Automaat,0,5,2401,1701,11.5,195,5,130,Euro3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8870,4 (5K-10K),renault,2014,158438,88,stationwagon,0,diesel,Handgeschakeld,5,4,1461,1210,11.2,176,0,261,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8871,3 (2K-5K),audi,2006,371278,140,sedan,grijs,diesel,Handgeschakeld,4,4,1968,1540,10.3,210,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8872,3 (2K-5K),fiat,2009,149515,77,hatchback,zwart,benzine,Handgeschakeld,3,4,1368,1000,13,165,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,6 (> 15K),mercedes-benz,2004,104279,501,cabriolet,zwart,benzine,Automaat,2,8,5439,1855,4.7,250,2,276,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,3 (2K-5K),volvo,2002,237500,165,stationwagon,blauw,benzine,Handgeschakeld,5,4,1948,1295,8.5,220,5,102,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,3 (2K-5K),citroen,2003,221900,75,mpv,goud,benzine,Handgeschakeld,5,4,1360,1163,14.7,148,5,80,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8876,4 (5K-10K),opel,2010,143415,97,hatchback,grijs,diesel,Handgeschakeld,5,4,1248,1099,12,177,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,4 (5K-10K),škoda,2011,126153,75,hatchback,zwart,diesel,Handgeschakeld,5,3,1199,1103,14.2,172,5,256,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,6 (> 15K),hyundai,2006,93823,0,hatchback,blauw,0,Handgeschakeld,4,0,0,859,0,0,4,32,Euro4,1,0,0,1,0,0,1,1,0,1,1,0,0,0
8880,4 (5K-10K),mazda,2007,149759,260,terreinwagen,zwart,benzine,Handgeschakeld,4,4,2261,1670,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
8881,5 (10K-15K),peugeot,2011,81484,200,hatchback,grijs,benzine,Handgeschakeld,5,4,1598,1374,7.7,235,5,63,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,1 (< 1K),audi,2000,317825,110,hatchback,zwart,diesel,Handgeschakeld,2,4,1896,1180,10.5,194,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8884,6 (> 15K),renault,2015,97041,131,mpv,grijs,diesel,Handgeschakeld,5,4,1598,1635,11,191,7,20,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8885,2 (1K-2K),renault,2004,246821,135,mpv,grijs,lpg g3,Handgeschakeld,5,4,1998,1417,10,195,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8886,2 (1K-2K),ford,1997,199068,90,sedan,paars,diesel,Handgeschakeld,4,4,1753,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
8888,6 (> 15K),volkswagen,2014,32000,105,rolstoelvervoer,0,benzine,Handgeschakeld,5,4,1197,1352,12,169,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8889,2 (1K-2K),daewoo,2000,213946,134,sedan,grijs,benzine,Handgeschakeld,4,4,1998,1300,99.9,0,5,0,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8890,5 (10K-15K),hyundai,2013,21371,99,hatchback,blauw,benzine,Handgeschakeld,5,4,1396,1160,11.7,187,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8891,5 (10K-15K),mercedes,2000,207500,347,coupe,zwart,benzine,Automaat,2,8,5439,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
8892,3 (2K-5K),renault,2005,207019,101,stationwagon,beige,diesel,Handgeschakeld,5,4,1870,1325,13.2,182,5,54,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894,2 (1K-2K),nissan,2000,187117,90,hatchback,blauw,benzine,Handgeschakeld,5,4,1498,1175,13.8,173,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8895,3 (2K-5K),nissan,2003,200918,65,hatchback,blauw,benzine,Handgeschakeld,3,4,1240,940,14.3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8896,6 (> 15K),porsche,2004,149998,320,cabriolet,grijs,benzine,Handgeschakeld,2,6,3596,1540,5,280,4,277,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8897,5 (10K-15K),volvo,2010,196804,205,stationwagon,grijs,diesel,Automaat,5,5,2400,1535,7.9,230,5,73,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,4 (5K-10K),peugeot,2010,149705,109,mpv,blauw,diesel,Handgeschakeld,5,4,1560,1400,12.2,180,5,41,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,4 (5K-10K),opel,2012,101665,69,hatchback,zwart,benzine,Handgeschakeld,3,4,1229,1100,15,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8901,6 (> 15K),mercedes-benz,2003,1671,306,sedan,wit,benzine,Automaat,4,8,4966,1775,7,250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8902,3 (2K-5K),bmw,2001,249081,192,stationwagon,zwart,benzine,Automaat,4,6,2494,0,0,229,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8903,6 (> 15K),mercedes-benz,2015,104659,163,0,wit,diesel,Automaat,0,4,2143,1495,8.3,215,5,36,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8904,4 (5K-10K),audi,2005,350000,224,sedan,grijs,diesel,Automaat,4,6,2967,1740,7,243,5,133,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8905,2 (1K-2K),seat,2002,196498,60,stationwagon,grijs,benzine,Handgeschakeld,4,4,1390,963,15.1,157,5,65,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,2 (1K-2K),smart,2004,174659,61,hatchback,zwart,benzine,Semi-automaat,3,3,698,705,16,135,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8908,3 (2K-5K),suzuki,2006,235217,108,hatchback,grijs,benzine,Handgeschakeld,5,4,1586,1105,10.7,180,0,69,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8909,4 (5K-10K),peugeot,2008,48603,120,cabriolet,blauw,benzine,Handgeschakeld,2,4,1598,1327,10.7,200,4,59,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8910,6 (> 15K),porsche,2014,106500,561,coupe,grijs,benzine,Automaat,2,6,3800,1580,31,0,4,131,Euro6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8912,3 (2K-5K),bmw,2005,214515,143,sedan,grijs,benzine,Automaat,4,0,1995,1335,99.9,0,5,100,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8913,4 (5K-10K),chevrolet,2008,238238,150,0,goud,diesel,Automaat,0,4,1991,1810,12.2,180,7,137,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8914,3 (2K-5K),kia,2007,163234,97,hatchback,grijs,benzine,Handgeschakeld,5,4,1399,1054,12.3,173,5,51,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8916,3 (2K-5K),peugeot,2005,328023,68,stationwagon,grijs,diesel,Handgeschakeld,5,4,1398,1010,14.6,166,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8917,3 (2K-5K),mercedes-benz,1998,272470,95,sedan,blauw,diesel,Handgeschakeld,4,4,2155,1360,0,0,5,92,Euro2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8918,5 (10K-15K),audi,2004,130581,179,coupe,grijs,benzine,Automaat,3,4,1781,1295,8,226,4,125,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,4 (5K-10K),ford,2013,84534,80,hatchback,zwart,benzine,Handgeschakeld,5,3,998,955,14.9,165,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,4 (5K-10K),volvo,2006,308369,179,stationwagon,grijs,diesel,Automaat,5,5,2400,1436,8.5,225,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8921,3 (2K-5K),opel,2003,142546,101,mpv,zwart,benzine,Handgeschakeld,5,4,1598,1275,99.9,175,5,83,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8922,3 (2K-5K),chevrolet,2005,96289,52,hatchback,oranje,benzine,Handgeschakeld,5,3,796,750,99.9,145,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8923,2 (1K-2K),citroen,2005,220631,89,coupe,groen,benzine,Handgeschakeld,3,4,1360,1156,0,0,5,57,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8924,5 (10K-15K),kia,2015,17595,109,mpv,wit,benzine,Handgeschakeld,5,0,1396,1054,99.9,0,5,34,Euro5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8925,4 (5K-10K),suzuki,2010,105146,65,hatchback,grijs,benzine,Handgeschakeld,5,3,996,950,0,0,5,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8926,4 (5K-10K),audi,2001,135304,180,cabriolet,zwart,benzine,Handgeschakeld,2,4,1781,1285,8.1,222,0,0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
